program_id,title,program_description,cleaned_description
50459,Les marchands d'Hitler,"Enquête sur l’affaire Gurlitt et le pillage des œuvres d’art par les nazis : en mars 2011, 1406 “tableaux de l’Holocauste” sont retrouvés dans l’appartement d’un octogénaire munichois, Cornelius Gurlitt. Hildebrand, son père, n’était autre que le dealer attitré des nazis : marchand d’art, juif allemand, sans foi ni loi, il fut l’un des acteurs majeurs de l’entreprise de confiscation des biens juifs du Troisième Reich","enquête sur l’affaire gurlitt et le pillage des œuvres d’art par les nazis : en mars 2011, 1406 “tableaux de l’holocauste” sont retrouvés dans l’appartement d’un octogénaire munichois, cornelius gurlitt. hildebrand, son père, n’était autre que le dealer attitré des nazis : marchand d’art, juif allemand, sans foi ni loi, il fut l’un des acteurs majeurs de l’entreprise de confiscation des biens juifs du troisième reich"
47432,50 nuances de couples,"Longtemps, quand on parlait du couple, on faisait référence à un homme et une femme mariés, fidèles et vivant sous le même toit. Ce modèle traditionnel du couple légitime est en crise. Plus d'un homme sur deux et une femme sur trois admettent avoir été infidèles au cours de leur vie.
Polyamoureux, sex-friend, anarchiste relationnel, couple ouvert... Aujourd'hui, de nouveaux comportements apparaissent, en totale rupture avec le long fleuve tranquille de la conjugalité.","longtemps, quand on parlait du couple, on faisait référence à un homme et une femme mariés, fidèles et vivant sous le même toit. ce modèle traditionnel du couple légitime est en crise. plus d'un homme sur deux et une femme sur trois admettent avoir été infidèles au cours de leur vie.
polyamoureux, sex-friend, anarchiste relationnel, couple ouvert... aujourd'hui, de nouveaux comportements apparaissent, en totale rupture avec le long fleuve tranquille de la conjugalité."
45770,Norbert et Jean : le défi !,"Norbert et Jean sont de retour ! L'un, restaurateur et vainqueur de l'édition 3 de Top Chef, l'autre, cuisinier de génie au caractère déterminé et à la réplique fusante...  Ils se sont rencontrés pendant le concours de Top Chef et depuis, ils sont inséparables !!
Complémentaires en cuisine et dans la vie, ils ont décidé de sortir de leurs cuisines professionnelles pour envahir celles des français... À domicile !","norbert et jean sont de retour ! l'un, restaurateur et vainqueur de l'édition 3 de top chef, l'autre, cuisinier de génie au caractère déterminé et à la réplique fusante...  ils se sont rencontrés pendant le concours de top chef et depuis, ils sont inséparables !!
complémentaires en cuisine et dans la vie, ils ont décidé de sortir de leurs cuisines professionnelles pour envahir celles des français... à domicile !"
44408,Oum le dauphin blanc,"Dans un coin de paradis de la Polynésie, Yann et Marina vivent des aventures trépidantes avec leur ami Oum le Dauphin Blanc. Les deux héros sont inséparables et explorent ensemble les richesses des fonds sous-marins.","dans un coin de paradis de la polynésie, yann et marina vivent des aventures trépidantes avec leur ami oum le dauphin blanc. les deux héros sont inséparables et explorent ensemble les richesses des fonds sous-marins."
50733,Woman,"Les cinéastes ont collecté les témoignages de 2 000 femmes, célèbres ou non. Elles ont tous les âges, tous les visages. Elles parlent d'elles et de leurs drames : le viol pendant la guerre, les agressions sexuelles, le mariage forcé. Elles évoquent aussi leur vie de couple parfois chaotique, leur rapport à la maternité, à la sexualité, à leur corps, au bonheur, à la réussite professionnelle.","les cinéastes ont collecté les témoignages de 2 000 femmes, célèbres ou non. elles ont tous les âges, tous les visages. elles parlent d'elles et de leurs drames : le viol pendant la guerre, les agressions sexuelles, le mariage forcé. elles évoquent aussi leur vie de couple parfois chaotique, leur rapport à la maternité, à la sexualité, à leur corps, au bonheur, à la réussite professionnelle."
46744,L'auberge des amoureux,"Thomas revient parmi les siens travailler dans l'auberge de sa grand-mère, qui vient d'être hospitalisée. Alors que son cousin et chef de la police va bientôt se marier dans l'établissement, l'auberge est menacée de rachat par un promoteur aux dents longues, qui s'associe avec la maire du village et amie d'enfance de Thomas pour en faire un centre commercial...","thomas revient parmi les siens travailler dans l'auberge de sa grand-mère, qui vient d'être hospitalisée. alors que son cousin et chef de la police va bientôt se marier dans l'établissement, l'auberge est menacée de rachat par un promoteur aux dents longues, qui s'associe avec la maire du village et amie d'enfance de thomas pour en faire un centre commercial..."
50434,Partitions amoureuses,"Fatigué d'être sans cesse sur les routes à enchaîner les concerts, Clay, musicien de jazz, se reconvertit dans l'éducation. Nommé professeur dans un lycée, il va devoir s'adapter aux élèves mais aussi à April, la principale, dont le manque d'expérience n'incite pas à la clémence. 
Mais son plus grand défi va être de sauver l'école, menacée de fermeture suite à des coupes budgétaires...","fatigué d'être sans cesse sur les routes à enchaîner les concerts, clay, musicien de jazz, se reconvertit dans l'éducation. nommé professeur dans un lycée, il va devoir s'adapter aux élèves mais aussi à april, la principale, dont le manque d'expérience n'incite pas à la clémence. 
mais son plus grand défi va être de sauver l'école, menacée de fermeture suite à des coupes budgétaires..."
47433,Les cons... une espèce presque rare,"« CON » est un des mots les plus utilisés de la langue française. À son évocation, des images, des comportements et des situations nous viennent immédiatement à l'esprit. Nous imaginons facilement : un jeune con qui n'en fait qu'à sa tête, ne pensant jamais qu'il deviendra un jour ce vieux con qui radote sur un banc ; un con qui klaxonne en voiture dans une rue bouchée à sens unique - ça ne change rien, ça ne sert à rien, c'est juste con !","« con » est un des mots les plus utilisés de la langue française. à son évocation, des images, des comportements et des situations nous viennent immédiatement à l'esprit. nous imaginons facilement : un jeune con qui n'en fait qu'à sa tête, ne pensant jamais qu'il deviendra un jour ce vieux con qui radote sur un banc ; un con qui klaxonne en voiture dans une rue bouchée à sens unique - ça ne change rien, ça ne sert à rien, c'est juste con !"
48992,Les mystères de Sherlock Holmes,"Étudiant à la prestigieuse faculté de médecine d'Édimbourg, le jeune Arthur Conan Doyle se lie d'amitié avec l'un de ses professeurs, le Dr Joseph Bell, qui compte parmi les plus grands chirurgiens de son temps. Doté d'un sens aigu de la déduction et de l'observation, Bell collabore avec la police qui recourt à ses services pour résoudre des affaires criminelles. Doyle est bientôt amené à suivre son maître sur la piste d'un tueur en série...","étudiant à la prestigieuse faculté de médecine d'édimbourg, le jeune arthur conan doyle se lie d'amitié avec l'un de ses professeurs, le dr joseph bell, qui compte parmi les plus grands chirurgiens de son temps. doté d'un sens aigu de la déduction et de l'observation, bell collabore avec la police qui recourt à ses services pour résoudre des affaires criminelles. doyle est bientôt amené à suivre son maître sur la piste d'un tueur en série..."
48971,Le sexe qui rit,"Olivier Ghis revient sur l'histoire du cinéma de charme, depuis sa genèse jusqu'à l'âge d'or des années 1970. Le journaliste analyse les raisons pour lesquelles ce genre a toujours marié le fantasme avec l'humour et la dérision.","olivier ghis revient sur l'histoire du cinéma de charme, depuis sa genèse jusqu'à l'âge d'or des années 1970. le journaliste analyse les raisons pour lesquelles ce genre a toujours marié le fantasme avec l'humour et la dérision."
51343,La fille inconnue,"Un soir, Jenny, médecin généraliste, n'ouvre pas la porte de son cabinet à une jeune femme. Cette dernière est retrouvée morte quelques heures plus tard. Jenny l'apprend au cours de l'enquête de police et découvre que la victime ne peut pas être identifiée. Elle décide alors de mener son enquête..","un soir, jenny, médecin généraliste, n'ouvre pas la porte de son cabinet à une jeune femme. cette dernière est retrouvée morte quelques heures plus tard. jenny l'apprend au cours de l'enquête de police et découvre que la victime ne peut pas être identifiée. elle décide alors de mener son enquête.."
45151,Les trois frères,"Ils sont frères mais ne se connaissent pas. C'est que leur chanteuse de mère a mené une vie sentimentale aussi agitée que secrète. Ils se dévisagent dans le bureau du notaire, qui leur annonce qu'ils héritent chacun d'une énorme fortune. Tous trois s'apprêtent alors à entamer une nouvelle vie...","ils sont frères mais ne se connaissent pas. c'est que leur chanteuse de mère a mené une vie sentimentale aussi agitée que secrète. ils se dévisagent dans le bureau du notaire, qui leur annonce qu'ils héritent chacun d'une énorme fortune. tous trois s'apprêtent alors à entamer une nouvelle vie..."
50511,Nous paysans,"L’histoire d’une incroyable épopée, celle des paysans français qui, en à peine un siècle, ont vu leur monde être profondément bouleversé. Alors qu’ils constituaient autrefois la grande majorité du pays, ils ne sont plus aujourd’hui qu’une infime minorité.","l’histoire d’une incroyable épopée, celle des paysans français qui, en à peine un siècle, ont vu leur monde être profondément bouleversé. alors qu’ils constituaient autrefois la grande majorité du pays, ils ne sont plus aujourd’hui qu’une infime minorité."
49619,Chantons sous la pluie,"Don Lockwood et Lina Lemont forment le couple star du cinéma muet à Hollywood. Quand le premier film parlant sort, tous deux doivent s'accommoder et tournent leur premier film du genre. Si Don maîtrise l'exercice, la voix désagréable de Lina menace le duo. Kathy, une chanteuse, est engagée pour doubler la jeune femme mais celle-ci devient un obstacle entre Don et Lina ce qui n'est pas du goût de cette dernière","don lockwood et lina lemont forment le couple star du cinéma muet à hollywood. quand le premier film parlant sort, tous deux doivent s'accommoder et tournent leur premier film du genre. si don maîtrise l'exercice, la voix désagréable de lina menace le duo. kathy, une chanteuse, est engagée pour doubler la jeune femme mais celle-ci devient un obstacle entre don et lina ce qui n'est pas du goût de cette dernière"
