program_id,title,tag_genre,tag_sous_genre,mean_age,count_episodes,mean_episode_duration,count_profile_adult,count_profile_kid,count_profile_home,count_profile_f,count_profile_m,count_profile_like,count_profile_not_like,count_profile_view,program_seconds_duration,total_seconds_viewed,seconds_viewed_liked,seconds_viewed_not_like,program_description,ratio_liked
45505,Gordon Ramsay en guerre contre la cocaïne,documentaire,societe,37.0,2.0,2680.0,136,0,5,80,46,87,54,141,5360.0,728239.0,628251.0,99988.0,"Le célèbre chef enquête sur la cocaïne, des toilettes de ses restaurants londoniens jusqu'à la jungle colombienne.
Touché de près par ce fléau avec un frère toxicomane et un ami mort à cause de la cocaïne, Gordon Ramsay se mêle aux soldats et policiers qui interviennent jusqu'au bout du monde pour venir à bout de cette drogue. Un périple qui l'entraînera dans les toilettes de ses propres restaurants à Londres et dans les rues de Grande-Bretagne où la coke pullule à chaque coin de rue.",61.7
50486,Fabuleuses aventures à Oz,jeunesse,films-danimation,35.0,1.0,5069.0,90,6,40,66,17,87,49,136,5069.0,528178.0,455149.0,73029.0,"Le rusé et méchant Urfin veut devenir le maître de Magic Land. Avec une armée de soldats en bois, il capture la ville d'Emeraude et la rebaptise Urineville. Il est tout sauf prêt à célébrer la victoire, quand ses plans sont ruinés par une fille or...",63.97
50087,Les contes de Lupin,jeunesse,"3-5-ans,dessins-animes",40.0,52.0,457.6,68,94,4,46,19,86,80,166,23795.0,627964.0,564583.0,63381.0,"Rêvant d’être comme les héros qu’il admire, Lupin va de conte en conte pour vivre leurs aventures. Mais il n’est pas si facile d’atteindre le ""happy end"" ! Heureusement, il peut compter sur l’aide du narrateur pour apprendre de ses bêtises.",51.81
51132,Jeunesse en fumée,documentaire,societe,34.0,1.0,4285.0,124,0,7,84,27,86,46,132,4285.0,429329.0,381050.0,48279.0,"Le cannabis a changé. Toujours plus puissant et addictif, il n'a plus rien à voir avec ce que certains fumaient il y a vingt ans. Or, les ados fument de plus en plus alors que les effets toxiques du cannabis sont prouvés sur le cerveau. Perte d'attention et parfois de QI, déscolarisation, solitude affective et même, dans certains cas, conduites psychotiques : la ""fumette"" est devenue un enjeu de santé publique. Chez les jeunes, le cannabis a pourtant une bonne image. Il est réputé moins nocif qu",65.15
51626,Casablanca,films,"drame,romance",45.0,1.0,5910.0,133,0,3,77,38,85,51,136,5910.0,589079.0,514205.0,74874.0,"1942. Des milliers de réfugiés affluent à Casablanca, dans l'espoir d'obtenir un visa pour les Etats-Unis. Le Café américain leur sert de lieu de rendez-vous avec leurs contacts. Mais le meurtre de deux émissaires nazis porteurs de lettres de transit conduit un important dignitaire allemand à Casablanca...",62.5
50165,Sexotuto,documentaire,education,37.0,38.0,298.24,692,0,25,283,367,85,639,724,11333.0,490061.0,245688.0,244373.0,"Parler de manière claire et  joyeuse d’anatomie et de sexualité aux  pré-ados et ados ! Des infos et de l’humour avec un  ton libre et cash pour parler sexe et sentiments. Ambre et Eddy, s’adressent aux ados avec leurs codes, sans tabou, avec légèreté et expertise. Aidés des tout nus ils montrent la  diversité des formes de nos corps. Dans SEXOTUTO,  jamais de jugement ou de morale mais des valeurs.",11.74
48486,Génération Paname,divertissement,culture-art-spectacle,40.0,2.0,4025.0,215,0,9,108,93,85,139,224,8050.0,1622735.0,1321149.0,301586.0,,37.95
46482,Les Grosses Têtes,magazine,talkshow,41.0,14.0,4416.29,541,0,15,228,267,84,473,557,61828.0,5074886.0,2646892.0,2427994.0,"Présenté par Laurent Ruquier.
C'est l'émission de radio la plus écoutée de France ; le label culte de RTL. Paris Première vous offre l'image en plus du son ! 
Deux fois par mois, Laurent Ruquier et sa bande prennent sauvagement l'antenne. Punchlines, jeux de mots et rires de garnements : l'actualité en mode convivialité.",15.08
43579,La stagiaire,series,"policier,thriller-suspense",50.0,16.0,2960.44,484,0,18,338,106,84,419,503,47367.0,3451042.0,1741725.0,1709317.0,"Constance Meyer est une stagiaire au profil pour le moins atypique. À cinquante ans, elle est étudiante à l’École Nationale de la Magistrature...",16.7
45364,Contes Chrono,jeunesse,"3-5-ans,dessins-animes",25.0,20.0,133.0,5,130,0,3,1,84,51,135,2660.0,196706.0,184222.0,12484.0,"Des contes familiers revisités en 2 minutes chrono avecde drôles de petits twists, des enseignements rigolos et un rythme de narration envoûtant.",62.22
51044,Jeune femme cherche millionnaire,telefilms,romance,40.0,1.0,5972.0,142,0,3,107,25,84,61,145,5972.0,622174.0,527689.0,94485.0,"Mère célibataire et sans argent, Alicia rencontre une star du net et auteure du livre « Comment épouser un millionnaire ? » qui lui propose de participer à un stage pour femmes en quête d'un riche mari. Alicia remporte beaucoup de succès auprès des millionnaires mais va tomber sous le charme d'Adam, un ex footballeur fauché…",57.93
48989,Perfect Life,series,drame,42.0,8.0,1763.0,173,0,5,129,22,83,95,178,14104.0,1330043.0,1144504.0,185539.0,"Maria, Esther et Cristina, trois femmes au caractère complexe, se retrouvent
en pleine crise existentielle. Les projets dans lesquels elles avaient placé
tous leurs espoirs ne leur procurent pas le bonheur attendu. Une sorte de""mid-life crisis"" ! Ensemble, elles vont trouver d'autres chemins et faire des choix qui vont les éloigner petit à petit de ce que la société attend d'elles. Pour se réconcilier avec elles-mêmes, les autres et se réapproprier leur vie.",46.63
50134,Police Criminelle 24h/24,documentaire,affaires-criminelles,42.0,5.0,3071.4,288,0,9,180,79,83,215,298,15357.0,2125589.0,1381286.0,744303.0,"Lorsqu’un homicide est commis, les équipes d’experts de la police travaillent 24h/24 et 7 jours sur 7 jusqu’à que le meurtrier soit arrêté et mis en prison. Pour toutes les enquêtes,  les premières minutes sont essentielles et chaque indice doit être scrupuleusement étudié.",27.85
17960,Dois-je lui dire oui ?,telefilms,romance,46.0,1.0,4939.0,133,0,4,97,28,83,55,138,4939.0,535460.0,460389.0,75071.0,"Thérapeute spécialisée dans les relations de couple, Jessica Bender remet son manuscrit, un guide sur le couple intitulé « Dois-je lui dire oui ? », à son éditeur, Mike Pryce. Jessica et Mike ayant rompu quelques mois auparavant, les relations entre eux sont un peu tendues, jusqu'à ce que Mike propose à Jessica de réaliser des vidéos reprenant les 10 conseils destinés aux couples...",60.14
50207,Pokémon 3 : Le sort des Zarbi,jeunesse,films-danimation,31.0,1.0,4403.0,30,94,4,10,17,83,45,128,4403.0,448168.0,385172.0,62996.0,"Une catastrophe de cristal s'attaque à Greenfield... Sacha, Pikachu et leurs amis doivent trouver une solution pour réparer les dégâts causés à cette ville jadis si élégante. Mais l'impensable se produit quand la mère de Sacha est enlevée par le p...",64.84
50543,3h10 pour Yuma,films,western,49.0,1.0,7042.0,130,0,5,42,78,83,52,135,7042.0,700492.0,596394.0,104098.0,"Fermier placé au bord de la ruine par la sécheresse, Dan Evans participe à l'arrestation d'un dangereux bandit, Ben Wade. Contre une prime lui permettant de sauver son ranch, il accepte de faire partie de l'escorte accompagnant Wade jusqu'à la ville de Contention. Le périple se révèle très risqué..",61.48
47060,Thanksgiving,series,"espionnage,thriller-suspense",54.0,3.0,2790.0,236,0,9,179,33,82,163,245,8370.0,1008503.0,747996.0,260507.0,"Vincent, à la tête d’une start-up, vit depuis 20 ans avec Louise, sa femme d’origine américaine, qui a depuis peu créé un site de location d’appartements. Lorsque le logiciel de pointe développé par Vincent est piraté par la concurrence, le soupçon et le doute s’immiscent entre mari et femme..",33.47
49011,Pure,series,drame,52.0,12.0,2542.17,193,0,15,126,50,82,126,208,30506.0,2644401.0,2253758.0,390643.0,"Noah Funk, pasteur mennonite, est déterminé à débarrasser sa communauté des trafiquants de drogue en dénonçant un autre mennonite à la police. Mais au lieu de résoudre le problème, les actions de Noah se retournent contre lui et Eli Voss, leader du groupe de mafieux, lui lance un ultimatum : pour protéger sa famille, le pasteur doit s'impliquer dans leurs opérations illégales.",39.42
46065,L'incroyable destin de Savva,jeunesse,3-5-ans,37.0,1.0,5029.0,55,46,20,34,19,82,39,121,5029.0,495180.0,435384.0,59796.0,"Savva, un garçon de 10 ans, vit seul avec sa mère dans un petit village près de la forêt. Rejeté par ses camarades, il s'est construit un monde imaginaire dans lequel il est un valeureux guerrier.",67.77
44605,Good Doctor,series,feuilleton,39.0,15.0,2430.2,336,0,14,199,115,82,268,350,36453.0,2354022.0,1412823.0,941199.0,"Shaun Murphy, un jeune chirurgien atteint d'autisme et du syndrome du savant, quitte une vie de campagne tranquille pour rejoindre une prestigieuse unité chirurgicale hospitalière. Seul au monde et incapable de se connecter personnellement avec ceux qui l'entourent, Shaun utilise ses extraordinaires dons médicaux pour sauver des vies et défier le scepticisme de ses collègues.",23.43
49536,"Aurélien Ducroz, une vie aux sommets",documentaire,"sport,voyage-decouvertes",43.0,1.0,3177.0,140,0,1,68,53,82,59,141,3177.0,319273.0,263581.0,55692.0,"A 37 ans, Aurélien Ducroz, a décidé de mettre un terme à une carrière de skieur de compétition qui l’a mené au plus haut niveau : deux titres de Champion du Monde de freeride et quatre victoires à l’Xtrême de Verbier, un record inégalé. Pour tourner la page de ce chapitre de sa vie, le chamoniard a décidé d’entreprendre la traversée du Mont Blanc à ski, accompagné des montagnards qui l’ont marqué et avec qui il a tissé des liens forts",58.16
50936,Paul Walker : une vie brisée,documentaire,culture-art-spectacle,39.0,1.0,5336.0,141,0,6,90,38,81,66,147,5336.0,538263.0,437785.0,100478.0,"À tout juste 40 ans, Paul Walker décède dans un accident de la route en 2013. Ce film est un hommage à l'acteur, composé d'images privées inédites et de témoignages de ses proches pour retracer son parcours. Personnalités du cinéma et membres de sa famille se succèdent pour raconter ce qui animait cet homme. 
On y découvre sa passion pour le surf et les sports automobiles, ainsi que pour la biologie marine et les requins. Car sa vie ne s'est pas toujours déroulée sous le feu des projecteurs.",55.1
43416,Les 12 Coups de Midi,divertissement,jeu,40.0,67.0,2592.06,717,0,27,384,276,81,665,746,173668.0,4367582.0,3132732.0,1234850.0,"Les 12 coups de midi avec Jean-Luc Reichmann, tous les jours du lundi au dimanche à 12h00. Tous les jours, trois nouveaux candidats affrontent le Maître de Midi déjà en place au cours de trois manches de questions de culture populaire. Mais un seul candidat sera sélectionné pour la finale et décrochera le titre de Maître de Midi pour tenter de gagner jusqu'à 30 000 euros et l'Etoile mystérieuse...",10.86
47361,La fabrique du mensonge,documentaire,societe,41.0,1.0,5907.0,128,0,2,63,50,80,51,131,5907.0,608515.0,486731.0,121784.0,La fabrique du mensonge,61.07
49152,Pokémon,jeunesse,"6-8-ans,dessins-animes",32.0,44.0,1228.75,176,58,18,63,98,80,172,252,54065.0,1444416.0,1118287.0,326129.0,"Sacha poursuit son voyage et arrive dans la splendide région de Kalos, qui regorge de nouveaux Pokémon à découvrir !",31.75
42750,Les lapins crétins : invasion,jeunesse,"6-8-ans,dessins-animes",37.0,199.0,399.18,60,127,9,38,18,80,116,196,79436.0,535878.0,453868.0,82010.0,"Après un long moment de vie souterraine, les Lapins crétins décident d'envahir la Terre et de la découvrir dans ses moindres recoins. Munis de leurs yeux globuleux qui parfois deviennent rouges, de leur célèbre cri «Bwaaaaaah !», ils s'en vont à l'aventure. Dès lors, les catastrophes s'enchaînent.",40.82
50176,Pokémon le film : Blanc - Victini et Zekrom,jeunesse,films-danimation,34.0,1.0,5491.0,59,99,9,29,23,79,88,167,5491.0,542740.0,425443.0,117297.0,"Au cours de leur voyage à travers la région d'Unys, Sacha et ses amis Iris et Rachid arrivent à Eindoak, une cité construite autour du château appelé l'Épée du Val. Les trois Dresseurs viennent pour participer au tournoi annuel de la cité. Sacha r...",47.31
49660,Meurtres en Auvergne,telefilms,,51.0,1.0,5484.0,119,0,2,75,31,79,42,121,5484.0,516717.0,458315.0,58402.0,"Le corps d'une jeune femme est retrouvé près du lac Pavin, en Auvergne. La mise en scène du meurtre est fort troublante pour les enquêteurs, car elle évoque une légende locale. Selon ce mythe, les pécheurs de Besse, provoquant, par leurs actes, la colère de Dieu, ont été ensevelis, puis recouverts par les larmes du diable. 

Sofia Essaïdi, Frédéric Diefenthal, Arnaud Binard, Stéphane Rideau, Emilie Deville",65.29
50343,Columbo,series,"enquete,policier",48.0,3.0,4201.67,537,0,19,295,195,79,478,557,12605.0,2790497.0,1186803.0,1603694.0,"A première vue, le Lieutenant Columbo semble être un enquêteur fatigué et maladroit. Pourtant, lorsqu'il enquête sur un homicide, aucun détail ne lui échappe et grâce à ses déductions implacables, il parvient à remonter la piste du meurtrier qui n'aurait pas dû le sous-estimer...",14.18
45170,Docteur Folamour,films,"comedie,guerre",46.0,1.0,5460.0,137,0,2,47,74,79,60,139,5460.0,523167.0,429831.0,93336.0,"Une escadrille de la force de surveillance américaine effectue un vol de routine. Soudain, ordre lui est donné d'aller jeter ses bombes sur des cibles soviétiques. La procédure étant valide, le chef d'escadrille obéit. En réalité, le général Jack Ripper, commandant de la base aérienne, est devenu fou..",56.83
45562,Les sœurs Kardashian à Miami,divertissement,serie-realite,32.0,30.0,1648.87,225,0,9,157,50,79,155,234,49466.0,2221996.0,2005679.0,216317.0,"Khloé et Kourtney Kardashian embarquent pour la Floride ! Mais attention, les soeurs de Kim ne sont pas là pour chômer : entre l'ouverture d'une boutique de leur marque DASH et l'émission de radio de Khloé, elles vont avoir de quoi faire. Dérapages plus ou moins contrôlés, rivalités familiales et scandales en tous genres : l'escapade de la famille Kardashian à Miami vous réserve bien des surprises...",33.76
46752,Amour rime avec toujours,telefilms,romance,49.0,1.0,5209.0,112,0,4,83,20,78,39,117,5209.0,531314.0,473078.0,58236.0,"Que se serait-il passé si Grace et Michael n'avaient pas rompu avant l'université ? Vingt ans plus tôt, ils se sont séparés pour poursuivre leurs rêves. Vingt ans plus tard, ils ont accompli leurs rêves, et aujourd'hui, le destin les a réunis...",66.67
51102,La cité perdue de Pétra,documentaire,histoire,39.0,1.0,2848.0,106,0,4,56,39,78,32,110,2848.0,280750.0,243183.0,37567.0,"La ville de Petra, dans l'actuelle Jordanie, est l'une des merveilles de l'Antiquité. Les archéologues s'interrogent sur son déclin. Située sur une faille géologique, Petra était très exposée au risque sismique et elle a notamment été frappée par un tremblement de terre en 363. Pourtant, des papyrus datés du VIe siècle apportent la preuve que les Nabatéens occupaient encore la ville à cette date. Un autre séisme aurait frappé la région au milieu du VIIIe siècle et aurait durablement affaibli la",70.91
